2025-09-26 19:52:07,0
2025-09-26 19:52:12,0
2025-09-26 19:52:17,0
2025-09-26 19:52:22,0
2025-09-26 19:52:27,0
2025-09-26 19:52:32,0
2025-09-26 19:52:37,0
2025-09-26 19:52:42,0
2025-09-26 19:52:47,0
2025-09-26 19:52:52,0
2025-09-26 19:52:57,0
2025-09-26 19:53:02,0
2025-09-26 19:53:07,0
2025-09-26 19:53:12,0
2025-09-26 19:53:18,0
2025-09-26 19:53:23,0
2025-09-26 19:53:28,0
2025-09-26 19:53:33,0
2025-09-26 19:53:38,0
2025-09-26 19:53:43,0
2025-09-26 19:53:48,0
2025-09-27 13:51:31,0
2025-09-27 13:51:37,0
2025-09-27 13:51:42,0
2025-09-27 13:51:47,0
2025-09-27 13:51:53,0
2025-09-27 13:51:59,0
2025-09-27 14:06:19,0
2025-09-27 14:06:25,0
2025-09-27 14:06:30,0
2025-09-27 14:06:35,0
2025-09-27 14:06:40,0
2025-09-27 14:06:46,0
2025-09-27 14:06:51,0
2025-09-27 14:07:09,0
2025-09-27 14:07:14,1
2025-09-27 14:07:19,0
2025-09-27 14:07:24,0
2025-09-27 14:07:29,0
2025-09-27 14:07:34,0
2025-09-27 14:07:39,0
2025-09-27 14:07:44,0
2025-09-27 14:07:49,1
2025-09-27 14:07:54,0
2025-09-27 14:07:59,0
2025-09-27 14:08:05,0
2025-09-27 14:08:10,0
2025-09-27 14:08:15,1
2025-09-27 14:08:20,0
2025-09-27 14:08:25,2
2025-09-27 14:08:30,0
2025-09-27 14:08:35,4
2025-09-27 14:08:40,3
2025-09-27 14:08:45,2
2025-09-27 14:08:50,3
2025-09-27 14:08:56,0
2025-09-27 14:09:01,1
2025-09-27 14:09:06,0
2025-09-27 14:09:11,2
2025-09-27 14:09:16,0
2025-09-27 14:09:21,1
2025-09-27 14:09:26,1
2025-09-27 14:09:32,0
2025-09-27 14:09:37,1
2025-09-27 14:09:42,1
2025-09-27 14:09:47,6
2025-09-27 14:09:52,3
2025-09-27 14:09:57,3
2025-09-27 14:10:02,3
2025-09-27 14:10:07,3
2025-09-27 14:10:12,4
2025-09-27 14:10:17,2
2025-09-27 14:10:22,1
2025-09-27 14:10:27,2
2025-09-27 14:10:32,5
2025-09-27 14:10:37,2
2025-09-27 14:10:43,3
2025-09-27 14:10:48,0
2025-09-27 14:10:53,1
2025-09-27 14:10:58,2
2025-09-27 14:11:03,2
2025-09-27 14:11:08,3
2025-09-27 14:11:13,4
2025-09-27 14:11:18,5
2025-09-27 14:11:23,4
2025-09-27 14:11:28,3
2025-09-27 14:11:34,3
2025-09-27 14:11:39,4
2025-09-27 14:11:44,4
2025-09-27 14:11:49,5
2025-09-27 14:11:55,2
2025-09-27 14:12:00,3
2025-09-27 14:12:05,6
2025-09-27 14:12:10,6
2025-09-27 14:12:15,7
2025-09-27 14:12:20,6
2025-09-27 14:12:25,7
2025-09-27 14:12:30,7
2025-09-27 14:12:35,6
2025-09-27 14:12:41,3
2025-09-27 14:12:46,4
2025-09-27 14:12:51,2
2025-09-27 14:12:56,1
2025-09-27 14:13:01,3
2025-09-27 14:13:06,3
2025-09-27 14:13:11,1
2025-09-27 14:13:16,1
2025-09-27 14:13:21,0
2025-09-27 14:13:26,2
2025-09-27 14:13:31,1
2025-09-27 14:13:37,1
2025-09-27 14:13:42,0
2025-09-27 14:13:47,1
2025-09-27 14:13:52,1
2025-09-27 14:13:57,1
2025-09-27 14:14:02,1
2025-09-27 14:14:07,1
2025-09-27 14:14:12,1
2025-09-27 14:14:17,4
2025-09-27 14:14:22,1
2025-09-27 14:14:28,2
2025-09-27 14:14:33,3
2025-09-27 14:14:38,2
2025-09-27 14:14:43,2
2025-09-27 14:14:48,4
2025-09-27 14:14:53,2
2025-09-27 14:14:59,3
2025-09-27 14:15:04,2
2025-09-27 14:15:09,1
2025-09-27 14:15:14,1
2025-09-27 14:15:19,1
2025-09-27 14:15:24,1
2025-09-27 14:15:29,1
2025-09-27 14:15:34,0
2025-09-27 14:15:39,0
2025-09-27 14:15:45,0
2025-09-27 14:15:50,0
2025-09-27 14:15:55,0
2025-09-27 14:16:00,0
2025-09-27 14:16:05,0
2025-09-27 14:16:10,0
2025-09-27 14:16:15,2
2025-09-27 14:16:21,0
2025-09-27 14:16:26,0
2025-09-27 14:16:31,0
2025-09-27 14:16:36,0
2025-09-27 14:16:41,0
2025-09-27 14:16:46,2
2025-09-27 14:16:51,0
2025-09-27 14:16:56,2
2025-09-27 14:17:01,3
2025-09-27 14:17:06,2
2025-09-27 14:17:11,2
2025-09-27 14:17:17,1
2025-09-27 14:17:22,0
2025-09-27 14:17:27,1
2025-09-27 14:17:32,1
2025-09-27 14:17:38,1
2025-09-27 14:17:43,0
2025-09-27 14:17:48,2
2025-09-27 14:17:53,1
2025-09-27 14:17:58,1
2025-09-27 14:18:03,1
2025-09-27 14:18:08,1
2025-09-27 14:18:13,1
2025-09-27 14:18:18,1
2025-09-27 14:18:23,0
2025-09-27 14:18:29,0
2025-09-27 14:18:34,0
2025-09-27 14:18:39,0
2025-09-27 14:18:44,0
2025-09-27 14:18:49,1
2025-09-27 14:18:54,0
2025-09-27 14:18:59,0
2025-09-27 14:19:04,0
2025-09-27 14:19:09,0
2025-09-27 14:19:14,1
2025-09-27 14:19:20,0
2025-09-27 14:19:25,2
2025-09-27 14:19:30,0
2025-09-27 14:19:35,3
2025-09-27 14:19:40,1
2025-09-27 14:19:45,0
2025-09-27 14:19:51,0
2025-09-27 14:19:56,0
2025-09-27 14:20:01,1
2025-09-27 14:20:06,0
2025-09-27 14:20:11,0
2025-09-27 14:20:16,0
2025-09-27 14:20:22,0
2025-09-27 14:20:27,0
2025-09-27 14:20:32,0
2025-09-27 14:20:37,0
2025-09-27 14:20:42,0
2025-09-27 14:20:47,0
2025-09-27 14:20:52,0
2025-09-27 14:20:57,0
2025-09-27 14:21:03,0
2025-09-27 14:21:08,1
2025-09-27 14:21:13,0
2025-09-27 14:21:18,0
2025-09-27 14:21:23,0
2025-09-27 14:21:28,0
2025-09-27 14:21:34,1
2025-09-27 14:21:39,0
2025-09-27 14:21:44,0
2025-09-27 14:21:49,0
2025-09-27 14:21:54,0
2025-09-27 14:21:59,0
2025-09-27 14:22:05,0
2025-09-27 14:22:10,0
2025-09-27 14:22:15,0
2025-09-27 14:22:20,0
2025-09-27 14:22:25,0
2025-09-27 14:22:30,0
2025-09-27 14:22:35,0
2025-09-27 14:22:40,0
2025-09-27 14:22:46,0
2025-09-27 14:22:51,0
2025-09-27 14:22:56,0
2025-09-27 14:23:01,0
2025-09-27 14:23:06,0
2025-09-27 14:23:11,0
2025-09-27 14:23:17,0
2025-09-27 14:23:22,0
2025-09-27 14:23:27,0
2025-09-27 14:23:32,0
2025-09-27 14:23:37,0
2025-09-27 14:23:42,0
2025-09-27 14:23:47,0
2025-09-27 14:23:53,0
2025-09-27 14:23:58,0
2025-09-27 14:24:03,0
2025-09-27 14:24:08,0
2025-09-27 14:24:13,0
2025-09-27 14:24:18,0
2025-09-27 14:24:23,0
2025-09-27 14:24:28,0
2025-09-27 14:24:33,0
2025-09-27 14:24:38,0
2025-09-27 14:24:43,0
2025-09-27 14:24:48,0
2025-09-27 14:24:54,0
2025-09-27 14:24:59,0
2025-09-27 14:25:04,0
2025-09-27 14:25:09,0
2025-09-27 14:25:15,0
2025-09-27 14:25:20,0
2025-09-27 14:25:25,0
2025-09-27 14:25:30,0
2025-09-27 14:25:35,0
2025-09-27 14:25:40,0
2025-09-27 14:25:45,0
2025-09-27 14:25:50,0
2025-09-27 14:25:56,0
2025-09-27 14:26:01,0
2025-09-27 14:26:06,0
2025-09-27 14:26:11,0
2025-09-27 14:26:16,0
2025-09-27 14:26:21,0
2025-09-27 14:26:26,0
2025-09-27 14:26:31,0
2025-09-27 14:26:37,0
2025-09-27 14:26:42,0
2025-09-27 14:26:47,0
2025-09-27 14:26:52,0
2025-09-27 14:26:57,0
2025-09-27 14:27:02,0
2025-09-27 14:27:07,0
2025-09-27 14:27:13,0
2025-09-27 14:27:18,0
2025-09-27 14:27:23,0
2025-09-27 14:27:28,0
2025-09-27 14:27:33,0
2025-09-27 14:27:38,0
2025-09-27 14:27:43,0
2025-09-27 14:27:49,0
2025-09-27 14:27:54,0
2025-09-27 14:27:59,0
2025-09-27 14:28:04,0
2025-09-27 14:28:09,0
2025-09-27 14:28:14,0
2025-09-27 14:28:19,0
2025-09-27 14:31:43,0
2025-09-27 14:31:48,0
2025-09-27 14:31:53,0
2025-09-27 15:05:04,0
2025-09-27 15:05:10,0
2025-09-27 15:05:15,0
2025-09-27 15:05:20,0
2025-09-27 15:05:25,0
2025-09-27 15:05:30,0
2025-09-27 15:05:35,0
2025-09-27 15:05:40,0
2025-09-27 15:05:45,0
2025-09-27 15:05:50,0
2025-09-27 15:05:55,0
2025-09-27 15:06:00,0
2025-09-27 15:06:05,0
2025-09-27 15:06:10,0
2025-09-27 15:06:15,1
2025-09-27 15:06:20,1
2025-09-27 15:06:25,1
2025-09-27 15:06:30,0
2025-09-27 15:06:35,0
2025-09-27 15:06:40,0
2025-09-27 15:06:45,0
2025-09-27 15:06:50,0
2025-09-27 15:06:56,0
2025-09-27 15:07:01,0
2025-09-27 15:07:06,0
2025-09-27 15:07:11,0
2025-09-27 15:07:16,0
2025-09-27 15:07:21,1
2025-09-27 15:07:26,1
2025-09-27 15:07:31,1
2025-09-27 15:07:36,1
2025-09-27 15:07:41,3
2025-09-27 15:07:46,1
2025-09-27 15:07:51,1
2025-09-27 15:07:56,0
2025-09-27 15:08:01,2
2025-09-27 15:08:06,3
2025-09-27 15:08:11,2
2025-09-27 15:08:16,2
2025-09-27 15:08:21,2
2025-09-27 15:08:26,3
2025-09-27 15:08:31,3
2025-09-27 15:08:37,3
2025-09-27 15:08:42,3
2025-09-27 15:08:47,1
2025-09-27 15:08:52,1
2025-09-27 15:08:57,2
2025-09-27 15:09:02,0
2025-09-27 15:09:07,1
2025-09-27 15:09:12,1
2025-09-27 15:09:17,1
2025-09-27 15:09:22,2
2025-09-27 15:09:27,0
2025-09-27 15:09:32,0
2025-09-27 15:09:37,0
2025-09-27 15:09:42,0
2025-09-27 15:09:47,0
2025-09-27 15:09:52,0
2025-09-27 15:09:57,0
2025-09-27 15:10:02,0
2025-09-27 15:10:08,1
2025-09-27 15:10:13,1
2025-09-27 15:10:18,0
2025-09-27 15:10:23,2
2025-09-27 15:10:28,0
2025-09-27 15:10:33,1
2025-09-27 15:10:38,0
2025-09-27 15:10:43,1
2025-09-27 15:10:48,3
2025-09-27 15:10:54,5
2025-09-27 15:10:59,5
2025-09-27 15:11:04,1
2025-09-27 15:11:09,1
2025-09-27 15:11:14,2
2025-09-27 15:11:19,0
2025-09-27 15:11:24,1
2025-09-27 15:11:29,0
2025-09-27 15:11:34,0
2025-09-27 15:11:39,0
2025-09-27 15:11:44,0
2025-09-27 15:11:49,1
2025-09-27 15:11:54,1
2025-09-27 15:11:59,0
2025-09-27 15:12:04,0
2025-09-27 15:12:09,0
2025-09-27 15:12:14,0
2025-09-27 15:12:20,0
2025-09-27 15:12:25,0
2025-09-27 15:12:30,0
2025-09-27 15:12:35,0
2025-09-27 15:12:40,0
2025-09-27 15:12:45,0
2025-09-27 15:12:51,0
2025-09-27 15:12:56,1
2025-09-27 15:13:01,1
2025-09-27 15:13:06,0
2025-09-27 15:13:11,1
2025-09-27 15:13:16,0
2025-09-27 15:13:21,0
2025-09-27 15:13:26,0
2025-09-27 15:13:31,0
2025-09-27 15:13:36,0
2025-09-27 15:13:41,1
2025-09-27 15:13:46,1
2025-09-27 15:13:51,0
2025-09-27 15:13:56,0
2025-09-27 15:14:01,0
2025-09-27 15:14:06,0
2025-09-27 15:14:11,0
2025-09-27 15:14:16,0
2025-09-27 15:14:21,0
2025-09-27 15:14:26,0
2025-09-27 15:14:37,1
2025-09-27 15:14:39,0
2025-09-27 15:14:41,0
2025-09-27 15:14:43,0
2025-09-27 15:14:45,0
2025-09-27 15:14:48,0
2025-09-27 15:14:50,0
2025-09-27 15:14:52,0
2025-09-27 15:14:54,0
2025-09-27 15:14:56,0
2025-09-27 15:14:58,0
2025-09-27 15:15:00,0
2025-09-27 15:15:02,0
2025-09-27 15:15:04,0
2025-09-27 15:15:06,0
2025-09-27 15:15:08,0
2025-09-27 15:15:10,0
2025-09-27 15:15:12,0
2025-09-27 15:15:14,0
2025-09-27 15:15:16,0
2025-09-27 15:15:18,0
2025-09-27 15:15:20,0
2025-09-27 15:15:23,0
2025-09-27 15:15:25,0
2025-09-27 15:15:28,0
2025-09-27 15:15:30,0
2025-09-27 15:15:34,0
2025-09-27 15:15:36,0
2025-09-27 15:15:38,0
2025-09-27 15:15:40,0
2025-09-27 15:15:42,0
2025-09-27 15:15:44,0
2025-09-27 15:15:46,0
2025-09-27 15:15:48,0
2025-09-27 15:15:50,0
2025-09-27 15:15:52,0
2025-09-27 15:15:55,0
2025-09-27 15:15:57,0
2025-09-27 15:15:59,0
2025-09-27 15:16:01,0
2025-09-27 15:16:03,0
2025-09-27 15:16:05,0
2025-09-27 15:16:07,0
2025-09-27 15:16:10,0
2025-09-27 15:16:12,0
2025-09-27 15:16:14,0
2025-09-27 15:16:16,1
2025-09-27 15:16:18,1
2025-09-27 15:16:20,1
2025-09-27 15:16:22,1
2025-09-27 15:16:25,1
2025-09-27 15:16:27,0
2025-09-27 15:16:30,0
2025-09-27 15:16:32,0
2025-09-27 15:16:34,0
2025-09-27 15:16:36,1
2025-09-27 15:16:38,0
2025-09-27 15:16:40,0
2025-09-27 15:16:42,0
2025-09-27 15:16:44,0
2025-09-27 15:16:47,1
2025-09-27 15:16:49,0
2025-09-27 15:16:51,0
2025-09-27 15:16:53,1
2025-09-27 15:16:55,1
2025-09-27 15:16:57,1
2025-09-27 15:16:59,1
2025-09-27 15:17:01,1
2025-09-27 15:17:04,1
2025-09-27 15:17:06,0
2025-09-27 15:17:08,0
2025-09-27 15:17:10,0
2025-09-27 15:17:12,0
2025-09-27 15:17:14,0
2025-09-27 15:17:16,0
2025-09-27 15:17:18,1
2025-09-27 15:17:20,1
2025-09-27 15:17:22,0
2025-09-27 15:17:25,0
2025-09-27 15:17:27,0
2025-09-27 15:17:29,0
2025-09-27 15:17:31,0
2025-09-27 15:17:33,1
2025-09-27 15:17:35,0
2025-09-27 15:17:37,0
2025-09-27 15:17:39,0
2025-09-27 15:17:41,0
2025-09-27 15:17:43,0
2025-09-27 15:17:45,0
2025-09-27 15:17:47,0
2025-09-27 15:17:51,0
2025-09-27 15:17:53,0
2025-09-27 15:17:55,0
2025-09-27 15:17:57,1
2025-09-27 15:17:59,0
2025-09-27 15:18:01,0
2025-09-27 15:18:03,0
2025-09-27 15:18:06,0
2025-09-27 15:18:08,0
2025-09-27 15:18:10,1
2025-09-27 15:18:12,0
2025-09-27 15:18:14,0
2025-09-27 15:18:16,0
2025-09-27 15:18:19,0
2025-09-27 15:18:21,0
2025-09-27 15:18:23,0
2025-09-27 15:18:25,0
2025-09-27 15:18:27,0
2025-09-27 15:18:29,0
2025-09-27 15:18:32,0
2025-09-27 15:18:35,0
2025-09-27 15:18:37,0
2025-09-27 15:18:39,0
2025-09-27 15:18:41,0
2025-09-27 15:18:43,0
2025-09-27 15:18:45,0
2025-09-27 15:18:47,0
2025-09-27 15:18:49,0
2025-09-27 15:18:52,0
2025-09-27 15:18:54,0
2025-09-27 15:18:56,0
2025-09-27 15:18:58,0
2025-09-27 15:19:00,0
2025-09-27 15:19:02,0
2025-09-27 15:19:04,1
2025-09-27 15:19:06,1
2025-09-27 15:19:08,0
2025-09-27 15:19:11,0
2025-09-27 15:19:13,0
2025-09-27 15:19:15,0
2025-09-27 15:19:18,0
2025-09-27 15:19:20,0
2025-09-27 15:19:22,0
2025-09-27 15:19:24,0
2025-09-27 15:19:26,0
2025-09-27 15:19:29,0
2025-09-27 15:19:31,0
2025-09-27 15:19:33,0
2025-09-27 15:19:35,0
2025-09-27 15:19:37,1
2025-09-27 15:19:40,2
2025-09-27 15:19:42,2
2025-09-27 15:19:44,1
2025-09-27 15:19:46,2
2025-09-27 15:19:48,2
2025-09-27 15:19:51,2
2025-09-27 15:19:53,2
2025-09-27 15:19:56,2
2025-09-27 15:19:58,2
2025-09-27 15:20:01,2
2025-09-27 15:20:03,2
2025-09-27 15:20:06,2
2025-09-27 15:20:08,1
2025-09-27 15:20:12,2
2025-09-27 15:20:14,1
2025-09-27 15:20:17,3
2025-09-27 15:20:19,3
2025-09-27 15:20:21,3
2025-09-27 15:20:23,2
2025-09-27 15:20:25,2
2025-09-27 15:20:28,2
2025-09-27 15:20:30,0
2025-09-27 15:20:32,1
2025-09-27 15:20:34,0
2025-09-27 15:20:36,0
2025-09-27 15:20:38,0
2025-09-27 15:20:40,1
2025-09-27 15:20:42,1
2025-09-27 15:20:44,1
2025-09-27 15:20:47,0
2025-09-27 15:20:49,2
2025-09-27 15:20:53,1
2025-09-27 15:20:55,2
2025-09-27 15:20:57,2
2025-09-27 15:20:59,2
2025-09-27 15:21:01,1
2025-09-27 15:21:03,1
2025-09-27 15:21:05,2
2025-09-27 15:21:07,2
2025-09-27 15:21:09,1
2025-09-27 15:21:11,0
2025-09-27 15:21:14,3
2025-09-27 15:21:16,2
2025-09-27 15:21:18,3
2025-09-27 15:21:20,2
2025-09-27 15:21:22,2
2025-09-27 15:21:24,1
2025-09-27 15:21:26,1
2025-09-27 15:21:28,1
2025-09-27 15:21:30,1
2025-09-27 15:21:32,1
2025-09-27 15:21:35,2
2025-09-27 15:21:37,2
2025-09-27 15:21:39,1
2025-09-27 15:21:41,1
2025-09-27 15:21:43,1
2025-09-27 15:21:46,2
2025-09-27 15:21:48,2
2025-09-27 15:21:50,1
2025-09-27 15:21:52,1
2025-09-27 15:21:54,1
2025-09-27 15:21:56,1
2025-09-27 15:21:58,1
2025-09-27 15:22:00,0
2025-09-27 15:22:02,0
2025-09-27 15:22:04,2
2025-09-27 15:22:06,1
2025-09-27 15:22:09,1
2025-09-27 15:22:11,0
2025-09-27 15:22:13,0
2025-09-27 15:22:15,2
2025-09-27 15:22:17,1
2025-09-27 15:22:19,1
2025-09-27 15:22:21,0
2025-09-27 15:22:23,0
2025-09-27 15:22:25,0
2025-09-27 15:22:27,0
2025-09-27 15:22:29,0
2025-09-27 15:22:32,0
2025-09-27 15:22:34,1
2025-09-27 15:22:36,1
2025-09-27 15:22:38,0
2025-09-27 15:22:40,1
2025-09-27 15:22:42,0
2025-09-27 15:22:44,1
2025-09-27 15:22:46,0
2025-09-27 15:22:49,1
2025-09-27 15:22:51,1
2025-09-27 15:22:53,1
2025-09-27 15:22:55,0
2025-09-27 15:22:57,1
2025-09-27 15:22:59,1
2025-09-27 15:23:01,1
2025-09-27 15:23:03,1
2025-09-27 15:23:05,2
2025-09-27 15:23:07,3
2025-09-27 15:23:09,2
2025-09-27 15:23:11,2
2025-09-27 15:23:14,1
2025-09-27 15:23:16,1
2025-09-27 15:23:18,0
2025-09-27 15:23:20,0
2025-09-27 15:23:22,1
2025-09-27 15:23:24,1
2025-09-27 15:23:26,1
2025-09-27 15:23:28,1
2025-09-27 15:23:30,1
2025-09-27 15:23:32,1
2025-09-27 15:23:34,1
2025-09-27 15:23:36,2
2025-09-27 15:23:38,2
2025-09-27 15:23:40,0
2025-09-27 15:23:42,0
2025-09-27 15:23:45,1
2025-09-27 15:23:47,0
2025-09-27 15:23:49,1
2025-09-27 15:23:51,2
2025-09-27 15:23:53,2
2025-09-27 15:23:55,2
2025-09-27 15:23:57,1
2025-09-27 15:23:59,2
2025-09-27 15:24:01,2
2025-09-27 15:24:03,2
2025-09-27 15:24:06,1
2025-09-27 15:24:08,2
2025-09-27 15:24:10,1
2025-09-27 15:24:12,2
2025-09-27 15:24:14,3
2025-09-27 15:24:16,2
2025-09-27 15:24:18,2
2025-09-27 15:24:20,3
2025-09-27 15:24:22,2
2025-09-27 15:24:24,3
2025-09-27 15:24:26,3
2025-09-27 15:24:28,1
2025-09-27 15:24:31,1
2025-09-27 15:24:33,2
2025-09-27 15:24:36,2
2025-09-27 15:24:38,2
2025-09-27 15:24:40,1
2025-09-27 15:24:43,1
2025-09-27 15:24:45,3
2025-09-27 15:24:47,1
2025-09-27 15:24:49,3
2025-09-27 15:24:51,3
2025-09-27 15:24:53,3
2025-09-27 15:24:55,2
2025-09-27 15:24:57,0
2025-09-27 15:24:59,3
2025-09-27 15:25:01,1
2025-09-27 15:25:03,1
2025-09-27 15:25:06,4
2025-09-27 15:25:08,3
2025-09-27 15:25:10,3
2025-09-27 15:25:12,3
2025-09-27 15:25:14,2
2025-09-27 15:25:16,3
2025-09-27 15:25:18,3
2025-09-27 15:25:20,4
2025-09-27 15:25:22,3
2025-09-27 15:25:24,4
2025-09-27 15:25:26,2
2025-09-27 15:25:28,3
2025-09-27 15:25:30,3
2025-09-27 15:25:32,3
2025-09-27 15:25:34,2
2025-09-27 15:25:36,3
2025-09-27 15:25:38,2
2025-09-27 15:25:40,2
2025-09-27 15:25:42,1
2025-09-27 15:25:45,2
2025-09-27 15:25:47,3
2025-09-27 15:25:49,3
2025-09-27 15:25:51,2
2025-09-27 15:25:53,1
2025-09-27 15:25:55,0
2025-09-27 15:25:57,0
2025-09-27 15:25:59,0
2025-09-27 15:26:01,0
2025-09-27 15:26:03,0
2025-09-27 15:26:05,2
2025-09-27 15:26:07,1
2025-09-27 15:26:09,1
2025-09-27 15:26:11,1
2025-09-27 15:26:13,0
2025-09-27 15:26:15,1
2025-09-27 15:26:17,0
2025-09-27 15:26:19,0
2025-09-27 15:26:21,0
2025-09-27 15:26:23,1
2025-09-27 15:26:25,2
2025-09-27 15:26:28,2
2025-09-27 15:26:30,2
2025-09-27 15:26:32,2
2025-09-27 15:26:34,1
2025-09-27 15:26:36,0
2025-09-27 15:26:38,0
2025-09-27 15:26:40,0
2025-09-27 15:26:42,1
2025-09-27 15:26:44,1
2025-09-27 15:26:46,1
2025-09-27 15:26:48,0
2025-09-27 15:26:50,0
2025-09-27 15:26:52,0
2025-09-27 15:26:54,0
2025-09-27 15:26:56,1
2025-09-27 15:26:59,0
2025-09-27 15:27:01,1
2025-09-27 15:27:03,1
2025-09-27 15:27:05,1
2025-09-27 15:27:07,0
2025-09-27 15:27:09,0
2025-09-27 15:27:11,0
2025-09-27 15:27:13,1
2025-09-27 15:27:15,0
2025-09-27 15:27:17,1
2025-09-27 15:27:19,1
2025-09-27 15:27:21,1
2025-09-27 15:27:23,1
2025-09-27 15:27:25,1
2025-09-27 15:27:27,1
2025-09-27 15:27:29,1
2025-09-27 15:27:31,0
2025-09-27 15:27:33,0
2025-09-27 15:27:35,0
2025-09-27 15:27:37,0
2025-09-27 15:27:40,0
2025-09-27 15:27:42,0
2025-09-27 15:27:44,0
2025-09-27 15:27:46,0
2025-09-27 15:27:48,0
2025-09-27 15:27:50,0
2025-09-27 15:27:52,0
2025-09-27 15:27:54,0
2025-09-27 15:27:56,0
2025-09-27 15:27:58,0
2025-09-27 15:28:00,0
2025-09-27 15:28:02,0
2025-09-27 15:28:04,0
2025-09-27 15:28:06,0
2025-09-27 15:28:08,0
